Date,USDCOPV1W Curncy,USDCOPV1M Curncy,USDCOPV2M Curncy,USDCOPV3M Curncy,USDCOPV6M Curncy,USDCOPV9M Curncy,USDCOPV1Y Curncy,USDCOP25R1W Curncy,USDCOP25R1M Curncy,USDCOP25R2M Curncy,USDCOP25R3M Curncy,USDCOP25R6M Curncy,USDCOP25R9M Curncy,USDCOP25R1Y Curncy,USDCOP10R1W Curncy,USDCOP10R1M Curncy,USDCOP10R2M Curncy,USDCOP10R3M Curncy,USDCOP10R6M Curncy,USDCOP10R9M Curncy,USDCOP10R1Y Curncy,USDCOP25B1W Curncy,USDCOP25B1M Curncy,USDCOP25B2M Curncy,USDCOP25B3M Curncy,USDCOP25B6M Curncy,USDCOP25B9M Curncy,USDCOP25B1Y Curncy,USDCOP10B1W Curncy,USDCOP10B1M Curncy,USDCOP10B2M Curncy,USDCOP10B3M Curncy,USDCOP10B6M Curncy,USDCOP10B9M Curncy,USDCOP10B1Y Curncy
23/3/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
24/3/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
25/3/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
26/3/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
27/3/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
28/3/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
29/3/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
30/3/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
31/3/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
1/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
2/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
3/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
4/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
5/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
6/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
7/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
8/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
9/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
10/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
11/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
12/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
13/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
14/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
15/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
16/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
17/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
18/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
19/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
20/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
21/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
22/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
23/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
24/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
25/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
26/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
27/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
28/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
29/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
30/4/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
1/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
2/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
3/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
4/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
5/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
6/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
7/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
8/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
9/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
10/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
11/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
12/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
13/5/2007,8.7659,8.758,9.0062,9.2558,10.0051,10.2547,10.5043,1.4553,1.4553,1.5741,1.6929,1.9206,2.2374,2.4057,2.4255,2.4156,2.6136,2.8215,3.1977,3.7323,4.0095,0.3081,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.9141,0.9141
14/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
15/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
16/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
17/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
18/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
19/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
20/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
21/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
22/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
23/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
24/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
25/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
26/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
27/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
28/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
29/5/2007,9.0159,9.5076,9.6313,9.7557,10.255,10.6296,11.0043,1.4553,1.4553,1.5741,1.683,1.9206,2.2473,2.4057,2.4255,2.4156,2.6136,2.8116,3.1977,3.7422,3.9897,0.3081,0.3081,0.3081,0.303,0.303,0.3081,0.3081,0.909,0.909,0.909,0.9141,0.9141,0.909,0.9141
30/5/2007,11.2659,11.2578,11.0062,10.7557,10.755,11.0047,11.2543,1.4454,1.4454,1.5642,1.683,1.9206,2.2374,2.4057,2.4057,2.4057,2.6136,2.8017,3.1977,3.7224,3.9996,0.303,0.303,0.3081,0.303,0.303,0.303,0.3081,0.909,0.909,0.909,0.909,0.9141,0.909,0.9141
31/5/2007,12.0159,12.0078,11.45,11.25,11,11.0047,10.77,1.4454,1.4454,1.5642,1.683,1.9206,2.2374,2.4057,2.3958,2.4057,2.6037,2.8017,3.1977,3.7224,3.9996,0.303,0.303,0.3081,0.303,0.303,0.303,0.3081,0.909,0.909,0.9141,0.9141,0.9141,0.909,0.9141
1/6/2007,12.0159,13.5,12.99,11.99,11.25,11.0047,10.75,1.4454,1.4454,1.5642,1.683,1.9206,2.2374,2.4057,2.3958,2.4057,2.6037,2.8017,3.1977,3.7224,3.9996,0.303,0.303,0.3081,0.303,0.303,0.303,0.3081,0.909,0.909,0.9141,0.9141,0.9141,0.909,0.9141
2/6/2007,12.0159,13.5,12.99,11.99,11.25,11.0047,10.75,1.4454,1.4454,1.5642,1.683,1.9206,2.2374,2.4057,2.3958,2.4057,2.6037,2.8017,3.1977,3.7224,3.9996,0.303,0.303,0.3081,0.303,0.303,0.303,0.3081,0.909,0.909,0.9141,0.9141,0.9141,0.909,0.9141
3/6/2007,12.0159,13.5,12.99,11.99,11.25,11.0047,10.75,1.4454,1.4454,1.5642,1.683,1.9206,2.2374,2.4057,2.3958,2.4057,2.6037,2.8017,3.1977,3.7224,3.9996,0.303,0.303,0.3081,0.303,0.303,0.303,0.3081,0.909,0.909,0.9141,0.9141,0.9141,0.909,0.9141
4/6/2007,12.0159,13.5,12.81,12,11.25,11.0047,10.75,1.4454,1.4454,1.5642,1.683,1.9206,2.2374,2.4057,2.3958,2.4057,2.6037,2.8017,3.1977,3.7224,3.9996,0.303,0.303,0.3081,0.303,0.303,0.303,0.3081,0.909,0.909,0.9141,0.9141,0.9141,0.909,0.9141
5/6/2007,12.0159,13.5,12.8,12,11.25,11.0047,10.75,1.4454,1.4454,1.5642,1.683,1.9206,2.2374,2.4057,2.3958,2.4057,2.6037,2.8017,3.1977,3.7224,3.9996,0.303,0.303,0.3081,0.303,0.303,0.303,0.3081,0.909,0.909,0.9141,0.9141,0.9141,0.909,0.9141
6/6/2007,12.0159,13.52,13,12,11.25,11.0047,10.75,1.4454,1.4454,1.5642,1.683,1.9206,2.2374,2.4057,2.3958,2.4057,2.6037,2.8017,3.1977,3.7224,3.9996,0.303,0.303,0.3081,0.303,0.303,0.303,0.3081,0.909,0.909,0.9141,0.9141,0.9141,0.909,0.9141
7/6/2007,12.0159,12.0074,11.0061,11.2556,10.755,11.0047,11.2543,1.4454,1.4355,1.5642,1.9305,1.9206,2.2374,2.3958,2.3958,2.4057,2.6037,3.2175,3.1977,3.7224,3.9996,0.303,0.3081,0.3081,0.3081,0.303,0.303,0.303,0.909,0.9141,0.9141,0.909,0.9141,0.9141,0.9141
